Time To Mat,Call Price,Spot Price,Realized Volatility,Implied Volatility
1.00294,185.802,1210.5,0.085272,0.129248
1.00294,185.801,1211.78,0.0819846,0.146138
1.00294,185.802,1211.05,0.0815751,0.145088
1.00294,185.495,1213.25,0.0818447,0.159643
1.00293,185.067,1205.75,0.0872571,3566.25
1.00293,184.995,1211.45,0.0912736,0.145614
1.00292,186.382,1212.5,0.0914033,0.142485
1.00292,187.5,1213,0.090116,0.140077
1.00292,191.5,1216.5,0.0918825,0.139677
1.00291,191,1217.5,0.0919697,0.147
1.00291,190.5,1217,0.0920073,0.146571
1.0029,190.25,1218.47,0.0923157,0.149264
1.00289,191.5,1223,0.0949719,0.147404
1.00288,191.505,1221.75,0.0950302,0.12507
1.00288,190.505,1225.22,0.0964805,0.107292
1.00287,190.505,1226.25,0.0965959,0.107208
1.00287,191.505,1228.5,0.0971584,inf
1.00287,195.088,1213.72,0.123021,1.32364
1.00286,193.601,1209.07,0.125326,0.145656
1.00286,190.505,1201.5,0.130898,0.150355
1.00286,190.074,1206.47,0.133413,0.159259
1.00286,190.068,1202.17,0.135026,0.150225
1.00285,191.287,1202.7,0.135029,0.150222
1.00285,191.282,1202.5,0.134986,0.149571
1.00278,217.5,1172.5,0.207755,nan
1.0008,192.5,1213.83,0.301919,0.215241
1.00079,192,1209.1,0.302764,0.310553
1.00079,189.5,1222.8,0.310961,0.319762
1.00078,189.5,1222.3,0.310973,0.322014
1.00078,190,1216.8,0.312228,0.322875
1.00078,190.001,1214.53,0.312441,0.320936
1.00078,190,1215.08,0.312379,0.32243
1.00077,190,1215.15,0.312257,0.322454
1.00077,189.995,1216,0.312109,0.323876
1.00077,191.995,1215.25,0.312065,0.329812
1.00077,191.995,1214.5,0.312084,0.328277
1.00076,191.5,1214.53,0.312038,0.329625
1.00076,191.5,1214.97,0.312021,0.317553
1.00076,191.495,1214.45,0.311934,0.329367
1.00075,191,1216,0.312043,0.32064
1.00074,191,1213.55,0.312294,0.328939
1.00074,191,1214.5,0.312331,0.318431
1.00074,189,1215,0.312336,0.324633
1.00073,186.501,1211,0.312997,0.323327
1.00073,185.501,1206.47,0.313833,0.318519
1.00073,185.496,1201.5,0.314717,0.323527
1.00072,183.001,1200.97,0.314719,0.330616
1.00072,140,1201.42,0.314704,nan
1.00072,140.5,1203.5,0.314924,nan
1.00071,180.5,1203.75,0.314532,0.329924
1.00071,180,1206,0.314713,0.321955
1.0007,155,1206.97,0.314762,0.324172
1.00069,155.5,1207.47,0.314727,0.323945
1.00068,155,1200.53,0.31672,0.324721
1.00066,155,1185.6,0.325952,0.326291
1.00065,155,1182.03,0.326407,0.338193
1.00065,154.5,1182.5,0.326431,0.341195
1.00065,154.5,1182.67,0.32615,0.341556
1.00064,150,1178.55,0.326705,0.332361
1.00064,149,1178.3,0.326689,0.335515
1.00064,147.5,1178,0.326683,0.338679
1.00062,152.5,1190.95,0.334197,0.337064
1.0006,152.495,1189.75,0.334237,0.349832
1.0006,156.995,1189,0.334222,0.3498
1.0006,156.5,1188.08,0.334241,0.349333
1.0006,156.5,1188.55,0.334264,0.350225
1.00059,155,1185.38,0.334621,0.348288
1.00059,154.5,1184.47,0.334633,0.348626
1.00058,155.605,1184.5,0.334615,0.345952
1.00058,154.5,1186.97,0.334931,0.340649
1.00058,155,1187.45,0.334932,0.340888
1.00057,156.995,1188.03,0.334933,0.349417
1.00056,162,1190.47,0.335234,0.341358
1.00055,161.951,1189.33,0.33526,0.339996
1.00055,160,1190.75,0.335365,0.347505
1.00052,159,1185.8,0.336256,0.341269
1.00052,158.995,1186.62,0.336303,0.344545
1.00052,158.976,1185.78,0.336259,0.34316
1.0005,158.966,1190.5,0.337208,0.351609
1.0005,158.951,1190.5,0.337122,0.353528
1.0005,158.945,1189.22,0.337131,0.351072
1.00049,158.5,1189.5,0.337117,0.35269
1.00049,157.5,1190.03,0.337123,0.34364
1.00049,160,1189.53,0.337106,0.348988
1.00048,161,1192.47,0.337466,0.351796
1.00043,162.5,1194.72,0.337547,0.35285
1.00043,163.495,1195,0.337488,0.35103
1.00041,163.5,1197.42,0.337757,0.3428
1.0004,165.5,1196.25,0.337794,0.348712
1.00039,167.348,1197.65,0.337891,0.346715
1.00039,167.445,1196.25,0.337926,0.344102
1.00039,167.511,1192.5,0.33845,0.349693
1.00039,165,1192.53,0.337208,0.344558
1.00038,164.625,1192.5,0.337027,0.342971
1.00038,165,1196.53,0.337727,0.349011
1.00036,164.5,1194.5,0.337876,0.347958
1.00036,165.137,1193.97,0.337272,0.345703
1.00036,165.132,1193.4,0.337201,0.343462
1.00036,164.137,1192.33,0.336561,0.343858
1.00035,164.122,1192.28,0.336386,0.342527
1.00035,164.112,1193.8,0.336475,0.34498
1.00035,164.107,1192.8,0.336397,0.343348
1.00035,163.495,1192.47,0.336375,0.344134
1.00033,163.5,1194.5,0.336436,0.347763
1.00033,164.375,1193.53,0.336319,0.343916
1.00033,163.5,1193.25,0.336317,0.345375
1.00033,164.123,1192.5,0.336317,0.342443
1.00033,164.124,1191.05,0.336392,0.352295
1.00032,163.5,1191.62,0.336158,0.342561
1.00032,166.5,1193.2,0.336277,0.349957
1.00032,165.87,1191.67,0.336264,0.348997
1.0003,162.5,1189.75,0.336393,0.341406
1.0003,165.87,1190.75,0.336368,0.347551
1.00029,165.471,1190.25,0.336184,0.34759
1.00029,165.472,1191.28,0.336222,0.349076
1.00029,165,1190.75,0.336142,0.349377
1.00029,164.995,1190.97,0.336137,0.349637
1.00027,165.367,1191,0.335909,0.348743
1.00026,164.995,1191,0.333724,0.349216
1.00026,164,1188.33,0.332583,0.342509
1.00026,165,1191.88,0.33311,0.344174
1.00023,164,1189.55,0.333282,0.343498
1.00022,163.5,1187.53,0.332855,0.341425
1.00022,160,1184.55,0.3331,0.343947
1.00021,160,1184.5,0.333101,0.344345
1.00021,157.5,1184.5,0.332978,0.338106
1.0002,157.501,1183.58,0.332049,0.348652
1.0002,159.5,1183.33,0.332016,0.341386
1.0002,159,1183.57,0.331443,0.343014
1.00019,158,1185.45,0.331579,0.347723
1.00018,164.45,1187.5,0.331552,0.348079
1.00018,158.5,1191.67,0.323846,0.345498
1.00018,164.451,1187.97,0.323549,0.333569
1.00018,160,1190.42,0.321496,0.336068
1.00017,160,1185.88,0.321232,0.33621
1.00017,160,1183.92,0.320644,0.332152
1.00017,160,1182.5,0.320693,0.328401
1.00016,158.5,1184.75,0.320952,0.336317
1.00015,159,1185.6,0.278688,0.337121
1.00015,167.5,1186,0.172589,0.295796
1.00015,160,1184.5,0.171131,0.187241
1.00014,160,1187.47,0.155989,0.176565
1.00014,167.5,1190.9,0.157224,0.164554
1.00013,167.5,1179.25,0.16628,0.166938
1.00013,167.499,1179.25,0.16598,0.184992
1.00013,167.495,1175.18,0.167129,0.173592
1.00012,164.087,1172.35,0.167639,0.179329
1.00012,167.495,1171.75,0.16752,0.183741
1.00012,157.5,1172.5,0.167619,0.18524
0.998059,157.5,1172.5,0.167619,0.18524
0.998055,140,1150.97,0.20293,0.171967
0.998053,115,1147.47,0.2035,0.207705
0.998042,120,1158.5,0.213089,0.217411
0.99804,124.5,1156.5,0.212976,0.220437
0.997988,120.501,1147,0.21834,0.225408
0.997985,120.5,1142.5,0.219247,0.227596
0.997983,119.5,1139.25,0.219642,0.225973
0.997981,114,1137.55,0.21904,0.224931
0.997975,109.001,1137,0.218103,0.22272
0.997973,102.501,1139.5,0.217554,0.229279
0.997971,105.001,1141.42,0.217974,0.225324
0.997968,105.001,1140.4,0.217929,0.224264
0.997966,106,1140.03,0.217492,0.220897
0.99796,107.5,1138.75,0.217486,0.226691
0.997958,106,1138.5,0.216981,0.23005
0.99795,104.501,1137,0.21688,0.230129
0.997949,105.001,1137.72,0.216923,0.229978
0.997947,107.001,1138.85,0.214554,0.227021
0.997943,107.5,1138,0.200533,0.219457
0.997939,108.5,1135.78,0.200082,0.210684
0.997937,108.05,1132.8,0.200531,0.205404
0.997935,107.55,1134,0.200708,0.209824
0.997933,108.05,1133.38,0.199733,0.20772
0.997928,108.501,1140.5,0.204001,0.204997
0.997926,110.5,1139,0.204103,0.218408
0.997924,112,1142,0.192244,0.20738
0.997922,112.001,1144.4,0.192822,0.201663
0.99792,112.5,1145.5,0.192986,0.203648
0.997918,121.5,1145.5,0.192976,0.206603
0.99791,122,1143.47,0.193134,0.201293
0.997909,117.5,1144,0.192629,0.201312
0.997901,115,1143,0.19264,0.204951
0.997895,112.5,1142.5,0.19263,0.197377
0.997893,113.006,1145.5,0.192925,0.201926
0.997891,113.005,1147.17,0.193196,0.205816
0.997888,115.55,1147,0.193134,0.199232
0.997884,117.05,1147.17,0.192574,0.208735
0.997882,117.5,1146.25,0.192556,0.204634
0.99788,117,1147.42,0.192504,0.208227
0.997874,117.5,1146.5,0.190988,0.204989
0.997865,114.501,1147.5,0.191027,0.198663
0.997861,117.001,1148.5,0.191148,0.207367
0.997857,117,1148.7,0.18926,0.19464
0.99785,116,1150.05,0.189482,0.196348
0.997844,109.001,1150.05,0.189428,0.202157
0.997842,111.5,1148.97,0.189441,0.193122
0.997836,112.5,1147.6,0.189464,0.201153
0.997834,113.5,1147.08,0.189465,0.197473
0.997833,111,1147.4,0.188676,0.204768
0.997817,116.5,1149.12,0.188512,0.19192
0.997814,117.5,1147.78,0.188549,0.199675
0.997798,117.501,1148.97,0.188156,0.202155
0.997796,117.5,1150.22,0.188334,0.2039
0.997795,117.501,1148.85,0.188163,0.201482
0.997785,117.5,1149.03,0.188121,0.2015
0.997783,117.501,1149.25,0.18732,0.201869
0.997781,117.5,1150.33,0.187475,0.202473
0.997775,117.501,1149.25,0.187506,0.200605
0.99777,117.251,1148.28,0.186065,0.199364
0.997768,117.25,1144.12,0.187005,0.201506
0.997764,116.5,1142.57,0.187106,0.202258
0.997756,114,1138.03,0.18847,0.200139
0.997753,113.5,1138.03,0.188463,0.204113
0.997751,113.501,1142.93,0.190754,0.200543
0.997749,114.5,1142.62,0.190469,0.20183
0.997739,114.501,1143.5,0.190584,0.202981
0.997692,115,1139.53,0.191581,0.194088
0.99769,115.05,1137.57,0.191294,0.205329
0.997688,115,1137.28,0.191281,0.204321
0.997682,112.5,1137.28,0.191296,0.197751
0.99768,111.5,1137.05,0.191296,0.199978
0.997679,110.5,1137.07,0.191249,0.202642
0.997677,110.55,1137.53,0.191233,0.203278
0.997673,110.5,1138,0.190993,0.204287
0.997669,107.501,1139.22,0.191141,0.200941
0.997637,107.501,1139.47,0.191022,0.200941
0.997583,107.501,1136.28,0.191471,0.200941
0.997564,104.001,1141.05,0.193643,0.201473
0.997557,104.004,1143.5,0.194135,0.19729
0.997532,107.504,1136.5,0.197501,0.201915
